Region,Crop,Year,Month,Temperature_C,Rainfall_mm,Humidity_percent,CO2_ppm,Avg_pH,Avg_Nitrogen_ppm,Avg_Phosphorus_ppm,Avg_Organic_Matter_Percent,Yield_kg_per_ha,GDD,Cumulative_Rainfall,Days_Into_Season,pH_Temperature_Interaction,Nitrogen_Rainfall_Interaction,Is_Rainy_Season,Is_Peak_Growing,Heat_Stress,Cold_Stress,Rainfall_Anomaly,Drought_Risk,Flood_Risk,Yield_Lag_1,Yield_Lag_2,Yield_Lag_3,Yield_MA_3yr,Temp_MA_3yr,Rain_MA_3yr,Yield_YoY_Change,Temp_YoY_Change,Rain_YoY_Change,Yield_Volatility_3yr
North East,Maize,2018,6,27.545277777777777,195.6833333333333,48.547222222222224,408.715,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.32366507856703935,17.545277777777777,808.9499289027817,60,178.12612962962962,10064.646111111111,1,1,0,0,-0.01450740560647202,0,0,1.9112888179777014,1.7288625595344729,1.5937692353513495,1.8607139496381369,27.624629629629627,2305.6,0.03070165342453457,-0.18944444444445452,231.19999999999982,0.11521388668451482
North East,Maize,2018,7,26.045277777777777,244.60416666666663,48.547222222222224,408.715,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.32366507856703935,16.045277777777777,1053.5540955694482,90,168.4261296296296,12580.807638888888,1,1,0,0,-0.014507405606938199,0,0,1.9112888179777014,1.7288625595344729,1.5937692353513495,1.8607139496381369,27.624629629629627,2305.6,0.03070165342453457,-0.18944444444445452,231.19999999999982,0.11521388668451482
North East,Maize,2018,8,24.94720156642446,280.41670221527573,48.547222222222224,408.715,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.32366507856703935,14.94720156642446,1333.970797784724,120,161.3252367962115,14422.76571727235,1,0,0,0,-0.014507405607175483,0,0,1.9112888179777014,1.7288625595344729,1.5937692353513495,1.8607139496381369,27.624629629629627,2305.6,0.03070165342453457,-0.18944444444445452,231.19999999999982,0.11521388668451482
North East,Maize,2018,9,24.545277777777777,293.525,48.547222222222224,408.715,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.32366507856703935,14.545277777777777,1627.495797784724,150,158.7261296296296,15096.969166666666,1,0,0,0,-0.014507405607248077,0,0,1.9112888179777014,1.7288625595344729,1.5937692353513495,1.8607139496381369,27.624629629629627,2305.6,0.03070165342453457,-0.18944444444445452,231.19999999999982,0.11521388668451482
North East,Maize,2018,10,24.94720156642446,280.4167022152758,48.547222222222224,408.715,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,1907.9125,180,161.3252367962115,14422.765717272352,0,0,0,0,-0.014507405607175481,0,0,1.9112888179777014,1.7288625595344729,1.5937692353513495,1.8607139496381369,27.624629629629627,2305.6,0.03070165342453457,-0.18944444444445452,231.19999999999982,0.11521388668451482
North East,Maize,2018,11,26.045277777777777,244.60416666666663,48.547222222222224,408.715,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,2152.5166666666664,210,168.4261296296296,12580.807638888888,0,0,0,0,-0.014507405606938199,0,0,1.9112888179777014,1.7288625595344729,1.5937692353513495,1.8607139496381369,27.624629629629627,2305.6,0.03070165342453457,-0.18944444444445452,231.19999999999982,0.11521388668451482
North East,Maize,2018,12,27.545277777777777,195.6833333333333,48.547222222222224,408.715,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,2348.2,240,178.12612962962962,10064.646111111111,0,0,0,0,-0.01450740560647202,0,0,1.9112888179777014,1.7288625595344729,1.5937692353513495,1.8607139496381369,27.624629629629627,2305.6,0.03070165342453457,-0.18944444444445452,231.19999999999982,0.11521388668451482
North East,Maize,2019,1,29.268055555555556,150.14375,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,150.14375,0,189.26675925925923,7722.393541666668,0,0,0,0,0.05785684886389877,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,2,30.36613176690887,113.5061321870268,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,263.64988218702683,0,196.36765209267736,5837.998732152745,0,0,0,0,0.057856848859902076,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,3,30.768055555555556,100.09583333333335,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,363.74571552036014,0,198.96675925925925,5148.262361111112,0,0,0,0,0.057856848857707754,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,4,30.36613176690887,113.50613218702681,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31844544638444233,20.36613176690887,477.25184770738696,0,196.36765209267736,5837.998732152746,1,0,0,0,0.05785684885990166,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,5,29.268055555555556,150.14375,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31844544638444233,19.268055555555556,627.395597707387,30,189.26675925925923,7722.393541666668,1,1,0,0,0.05785684886389877,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,6,27.768055555555556,200.1916666666667,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31844544638444233,17.768055555555556,827.5872643740537,60,179.56675925925924,10296.524722222224,1,1,0,0,0.057856848866994486,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,7,26.268055555555556,250.23958333333337,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31844544638444233,16.268055555555556,1077.826847707387,90,169.86675925925925,12870.65590277778,1,1,0,0,0.057856848868851556,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,8,25.16997934420224,286.87720114630656,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31844544638444233,15.16997934420224,1364.7040488536936,120,162.76586642584112,14755.050712291702,1,0,0,0,0.05785684886980085,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,9,24.768055555555556,300.2875,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31844544638444233,14.768055555555556,1664.9915488536935,150,160.16675925925924,15444.787083333336,1,0,0,0,0.057856848870089926,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,10,25.16997934420224,286.8772011463066,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,1951.8687500000003,180,162.76586642584112,14755.050712291704,0,0,0,0,0.05785684886980084,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,11,26.268055555555556,250.23958333333337,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,2202.1083333333336,210,169.86675925925925,12870.65590277778,0,0,0,0,0.057856848868851556,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2019,12,27.768055555555556,200.1916666666667,48.90277777777778,411.64916666666664,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,2402.3,240,179.56675925925924,10296.524722222224,0,0,0,0,0.057856848866994486,0,0,1.941990471402236,1.9112888179777014,1.7288625595344729,1.921317322562197,27.68268518518519,2289.1666666666665,-0.031317793095582136,0.22277777777778596,54.100000000000364,0.01790612239560137
North East,Maize,2020,1,28.43138888888889,210.275,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,210.275,0,183.8563148148148,10815.144166666667,0,0,0,0,1.344763488886012,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,2,29.529465100242206,158.96433881281808,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,369.2393388128181,0,190.9572076482329,8176.065826272611,0,0,0,0,1.3447634887931148,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,3,29.93138888888889,140.18333333333334,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,509.4226721461514,0,193.55631481481478,7210.096111111112,0,0,0,0,1.3447634887421112,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,4,29.529465100242206,158.9643388128181,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31327201104861924,19.529465100242206,668.3870109589695,0,190.9572076482329,8176.065826272612,1,0,0,0,1.3447634887931144,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,5,28.43138888888889,210.275,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31327201104861924,18.43138888888889,878.6620109589695,30,183.8563148148148,10815.144166666667,1,1,0,0,1.344763488886012,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,6,26.93138888888889,280.3666666666667,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31327201104861924,16.93138888888889,1159.0286776256362,60,174.1563148148148,14420.192222222224,1,1,0,0,1.344763488957962,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,7,25.43138888888889,350.45833333333337,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31327201104861924,15.43138888888889,1509.4870109589697,90,164.4563148148148,18025.240277777782,1,1,0,0,1.3447634890011322,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,8,24.333312677535574,401.7689945205152,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31327201104861924,14.333312677535574,1911.2560054794849,120,157.3554219813967,20664.318618171834,1,0,0,0,1.3447634890231859,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,9,23.93138888888889,420.55,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.31327201104861924,13.93138888888889,2331.8060054794846,150,154.7563148148148,21630.288333333334,1,0,0,0,1.3447634890299127,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,10,24.333312677535574,401.76899452051526,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,2733.575,180,157.3554219813967,20664.318618171837,0,0,0,0,1.3447634890231857,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,11,25.43138888888889,350.45833333333337,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,3084.0333333333333,210,164.4563148148148,18025.240277777782,0,0,0,0,1.3447634890011322,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2020,12,26.93138888888889,280.3666666666667,52.25833333333333,414.21333333333337,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,3364.4,240,174.1563148148148,14420.192222222224,0,0,0,0,1.344763488957962,0,1,1.9106726783066539,1.941990471402236,1.9112888179777014,1.9107650720002018,27.41490740740741,2704.9666666666667,-0.031040612014938462,-0.8366666666666696,962.0999999999999,0.031179305226845186
North East,Maize,2021,1,28.763055555555557,299.5125,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,299.5125,0,186.00109259259258,15404.92625,0,0,0,0,3.2545912621149626,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,2,29.861131766908873,226.42637749934215,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,525.9388774993422,0,193.10198542601069,11645.863349382833,0,0,0,0,3.2545912618901327,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,3,30.263055555555557,199.67499999999998,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,725.6138774993422,0,195.70109259259257,10269.950833333332,0,0,0,0,3.2545912617666937,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,4,29.861131766908873,226.4263774993422,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.3107544321654391,19.861131766908873,952.0402549986843,0,193.10198542601069,11645.863349382835,1,0,0,0,3.2545912618901327,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,5,28.763055555555557,299.5125,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.3107544321654391,18.763055555555557,1251.5527549986843,30,186.00109259259258,15404.92625,1,1,0,0,3.2545912621149626,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,6,27.263055555555557,399.34999999999997,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.3107544321654391,17.263055555555557,1650.9027549986843,60,176.30109259259257,20539.901666666665,1,1,0,0,3.2545912622890953,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,7,25.763055555555557,499.18749999999994,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.3107544321654391,15.763055555555557,2150.090254998684,90,166.60109259259258,25674.877083333333,1,1,0,0,3.2545912623935753,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,8,24.66497934420224,572.2736225006577,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.3107544321654391,14.66497934420224,2722.363877499342,120,159.50019975917448,29433.939983950495,1,0,0,0,3.2545912624469495,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,9,24.263055555555557,599.025,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.3107544321654391,14.263055555555557,3321.388877499342,150,156.9010925925926,30809.8525,1,0,0,0,3.2545912624632303,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,10,24.66497934420224,572.2736225006578,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,3893.6624999999995,180,159.50019975917448,29433.939983950502,0,0,0,0,3.2545912624469495,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,11,25.763055555555557,499.18749999999994,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,4392.849999999999,210,166.60109259259258,25674.877083333333,0,0,0,0,3.2545912623935753,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2021,12,27.263055555555557,399.34999999999997,51.18611111111111,416.4141666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,4792.2,240,176.30109259259257,20539.901666666665,0,0,0,0,3.2545912622890953,0,1,1.8796320662917154,1.9106726783066539,1.941990471402236,1.8849437791970012,27.320833333333336,3519.6333333333337,-0.015105473299080963,0.331666666666667,1427.7999999999997,0.023527133653382694
North East,Maize,2022,1,27.645833333333332,239.97499999999997,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,239.97499999999997,0,178.77638888888885,12342.714166666667,0,0,0,0,1.9803918386817791,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,2,28.743909544686648,181.4170358178862,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,421.39203581788615,0,185.87728172230698,9330.882875566613,0,0,0,0,1.9803918385449728,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,3,29.145833333333332,159.98333333333332,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,581.3753691512195,0,188.47638888888886,8228.476111111111,0,0,0,0,1.9803918384698609,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,4,28.743909544686648,181.41703581788622,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.2989406695001694,18.743909544686648,762.7924049691057,0,185.87728172230698,9330.882875566615,1,0,0,0,1.9803918385449724,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,5,27.645833333333332,239.97499999999997,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.2989406695001694,17.645833333333332,1002.7674049691057,30,178.77638888888885,12342.714166666667,1,1,0,0,1.9803918386817791,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,6,26.145833333333332,319.96666666666664,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.2989406695001694,16.145833333333332,1322.7340716357724,60,169.07638888888886,16456.952222222222,1,1,0,0,1.980391838787738,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,7,24.645833333333332,399.9583333333333,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.2989406695001694,14.645833333333332,1722.6924049691056,90,159.37638888888887,20571.19027777778,1,1,0,0,1.9803918388513133,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,8,23.547757121980016,458.51629751544704,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.2989406695001694,13.547757121980016,2181.2087024845528,120,152.27549605547074,23583.021568877826,1,0,0,0,1.9803918388837911,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,9,23.145833333333332,479.94999999999993,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.2989406695001694,13.145833333333332,2661.1587024845526,150,149.67638888888885,24685.428333333333,1,0,0,0,1.9803918388936972,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,10,23.547757121980016,458.5162975154471,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,3119.6749999999997,180,152.27549605547074,23583.02156887783,0,0,0,0,1.980391838883791,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,11,24.645833333333332,399.9583333333333,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,3519.633333333333,210,159.37638888888887,20571.19027777778,0,0,0,0,1.9803918388513133,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2022,12,26.145833333333332,319.96666666666664,54.577777777777776,418.5291666666667,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,3839.5999999999995,240,169.07638888888886,16456.952222222222,0,0,0,0,1.980391838787738,0,1,1.8645265929926345,1.8796320662917154,1.9106726783066539,1.8459342254284554,26.78009259259259,3998.7333333333336,-0.07088257599161807,-1.1172222222222246,-952.6000000000004,0.04591016503931126
North East,Maize,2023,1,30.022499999999997,97.65625,44.858333333333334,421.0758333333333,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,97.65625,0,194.14549999999997,5022.786458333334,0,0,0,0,-1.0654610975975616,1,0,1.7936440170010164,1.8645265929926345,1.8796320662917154,1.8293745875837149,27.310462962962962,3398.1,0.03630913575647754,2.376666666666665,-2277.0999999999995,0.03544482963773135
North East,Maize,2023,2,31.120576211353313,73.82647110778393,44.858333333333334,421.0758333333333,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,171.48272110778393,0,201.24639283341807,3797.1414973103538,0,0,0,0,-1.0654610975239591,1,0,1.7936440170010164,1.8645265929926345,1.8796320662917154,1.8293745875837149,27.310462962962962,3398.1,0.03630913575647754,2.376666666666665,-2277.0999999999995,0.03544482963773135
North East,Maize,2023,3,31.522499999999997,65.10416666666667,44.858333333333334,421.0758333333333,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.0,0.0,236.5868877744506,0,203.84549999999996,3348.524305555556,0,0,0,0,-1.0654610974835483,1,0,1.7936440170010164,1.8645265929926345,1.8796320662917154,1.8293745875837149,27.310462962962962,3398.1,0.03630913575647754,2.376666666666665,-2277.0999999999995,0.03544482963773135
North East,Maize,2023,4,31.120576211353313,73.82647110778395,44.858333333333334,421.0758333333333,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.304992192126249,21.120576211353313,310.41335888223455,0,201.24639283341807,3797.1414973103547,1,0,0,0,-1.0654610975239593,1,0,1.7936440170010164,1.8645265929926345,1.8796320662917154,1.8293745875837149,27.310462962962962,3398.1,0.03630913575647754,2.376666666666665,-2277.0999999999995,0.03544482963773135
North East,Maize,2023,5,30.022499999999997,97.65625,44.858333333333334,421.0758333333333,6.466666666666666,51.43333333333334,1.2666666666666666,0.09999999999999999,0.304992192126249,20.022499999999997,408.06960888223455,30,194.14549999999997,5022.786458333334,1,1,0,0,-1.0654610975975616,1,0,1.7936440170010164,1.8645265929926345,1.8796320662917154,1.8293745875837149,27.310462962962962,3398.1,0.03630913575647754,2.376666666666665,-2277.0999999999995,0.03544482963773135
