Zone,Crop,Year,Yield_kg_per_ha,Temperature_C,Rainfall_mm,Humidity_percent,CO2_ppm,Avg_pH,Avg_Nitrogen_ppm,Avg_Phosphorus_ppm,Avg_Organic_Matter_Percent,Month,Growing_Season
North-West,Sorghum,2000,1463.0096873565697,25.905,3191.0,46.475,370.02,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2000,1463.0096873565697,25.905,3191.0,46.475,368.27,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2000,1463.0096873565697,25.905,3191.0,46.475,367.15,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2000,1463.0096873565697,25.905,3191.0,46.475,367.18,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2000,1463.0096873565697,25.905,3191.0,46.475,368.53,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2000,1463.0096873565697,25.905,3191.0,46.475,369.83,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,370.76,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,371.69,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,372.63,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,373.55,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,374.03,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,373.4,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,371.68,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,369.78,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,368.34,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,368.61,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,369.94,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2001,1356.6996918772097,25.308888888888887,2868.5,49.93055555555556,371.42,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,372.7,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,373.37,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,374.3,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,375.19,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,375.93,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,375.69,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,374.16,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,372.03,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,370.92,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,370.73,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,372.43,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2002,1371.8915376066914,25.887222222222224,2845.2,50.09166666666667,373.98,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,375.07,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,375.82,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,376.64,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,377.92,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,378.78,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,378.46,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,376.88,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,374.57,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,373.34,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,373.31,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,374.84,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2003,1496.9464000628805,26.070833333333333,2667.3,50.12777777777777,376.17,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,377.17,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,378.05,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,379.06,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,380.54,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,380.8,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,379.87,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,377.65,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,376.17,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,374.43,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,374.63,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,376.33,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2004,1522.4986834196416,26.821944444444444,1595.5,44.8,377.68,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,378.63,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,379.91,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,380.95,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,382.48,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,382.64,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,382.4,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,380.93,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,378.93,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,376.89,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,377.19,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,378.54,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2005,1622.01671862278,27.163333333333334,2177.8,44.925,380.31,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,381.58,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,382.4,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,382.86,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,384.8,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,385.22,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,384.24,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,382.65,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,380.6,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,379.04,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,379.33,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,380.35,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2006,1694.683234191401,27.096111111111114,1876.9,43.672222222222224,382.02,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,383.1,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,384.12,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,384.81,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,386.73,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,386.78,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,386.33,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,384.73,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,382.24,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,381.2,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,381.37,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,382.7,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2007,1491.122911271419,25.900277777777777,3126.3,50.71388888888889,384.19,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,385.78,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,386.06,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,386.28,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,387.33,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,388.78,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,387.99,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,386.61,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,384.32,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,383.41,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,383.22,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,384.41,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2008,1480.0700268810706,25.69,2593.2,49.11388888888889,385.79,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,387.17,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,387.7,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,389.04,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,389.76,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,390.36,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,389.7,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,388.24,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,386.29,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,384.95,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,384.64,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,386.23,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2009,1365.3501821955472,26.84638888888889,2027.5,48.8,387.63,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,388.91,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,390.41,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,391.37,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,392.67,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,393.21,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,392.38,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,388.54,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,387.03,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,387.43,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,388.87,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2010,1775.8663055400436,26.449722222222224,2719.2,51.92777777777778,389.99,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,391.5,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,392.05,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,392.8,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,393.44,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,394.41,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,393.95,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,392.72,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,390.33,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,389.28,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,389.19,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,390.48,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2011,1484.1186444356913,26.2675,2134.3,47.25277777777777,392.06,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,393.31,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,394.04,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,394.59,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,396.38,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,396.93,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,395.91,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,394.56,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,392.59,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,391.32,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,391.27,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,393.2,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2012,1525.8404408549875,25.802222222222223,3438.0,53.28888888888889,394.57,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,395.78,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,397.03,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,397.66,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,398.64,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,400.02,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,398.81,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,397.51,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,395.39,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,393.72,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,393.9,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2013,1189.2995169916708,26.73638888888889,1804.3,48.891666666666666,395.36,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,398.04,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,398.27,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,399.91,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,401.51,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,401.96,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,401.43,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,399.27,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,397.18,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,395.54,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,396.16,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,397.4,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2014,1568.3536004279742,26.93138888888889,2357.9,46.702777777777776,399.08,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2015,1522.1473052306628,26.246388888888887,2750.8,46.36944444444444,400.18,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2015,1522.1473052306628,26.246388888888887,2750.8,46.36944444444444,400.55,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2015,1522.1473052306628,26.246388888888887,2750.8,46.36944444444444,401.74,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2015,1522.1473052306628,26.246388888888887,2750.8,46.36944444444444,403.35,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2015,1522.1473052306628,26.246388888888887,2750.8,46.36944444444444,404.15,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2015,1522.1473052306628,26.246388888888887,2750.8,46.36944444444444,402.97,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2015,1522.1473052306628,26.246388888888887,2750.8,46.36944444444444,401.46,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2015,1522.1473052306628,26.246388888888887,2750.8,46.36944444444444,399.11,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
North-West,Sorghum,2015,1522.1473052306628,26.246388888888887,2750.8,46.36944444444444,397.82,6.566666666666666,79.7,1.2666666666666666,0.13,1,April-September
